2026-01-06T10:37:43.599259,market_005,yes,BUY,1.0,0.468880202461663,0.000468880202461663,0.000937760404923326,-0.470286843069048
2026-01-06T10:37:43.599259,market_005,no,BUY,1.0,0.43655064108118574,0.00043655064108118576,0.0008731012821623715,-0.4378602930044293
2026-01-06T10:37:46.692862,market_004,yes,BUY,1.0,0.3922099778715604,0.00039220997787156044,0.0007844199557431209,-0.3933866078051751
2026-01-06T10:37:46.692862,market_004,no,BUY,1.0,0.49964754000630995,0.0004996475400063099,0.0009992950800126199,-0.5011464826263289
2026-01-06T10:37:52.075519,market_003,yes,BUY,1.0,0.3732937253698203,0.0003732937253698203,0.0007465874507396407,-0.37441360654592976
2026-01-06T10:37:52.075519,market_003,no,BUY,1.0,0.5462408020081486,0.0005462408020081486,0.0010924816040162972,-0.5478795244141731
2026-01-06T10:37:54.206120,market_010,outcome_0,BUY,1.0,0.206780156581253,0.000206780156581253,0.000413560313162506,-0.20740049705099678
2026-01-06T10:37:59.647190,market_013,outcome_0,BUY,1.0,0.19340819454031608,0.00019340819454031607,0.00038681638908063214,-0.19398841912393702
2026-01-06T10:38:02.762315,market_010,outcome_0,BUY,1.0,0.206780156581253,0.000206780156581253,0.000413560313162506,-0.20740049705099678
2026-01-06T10:38:08.213067,market_013,outcome_0,BUY,1.0,0.19340819454031608,0.00019340819454031607,0.00038681638908063214,-0.19398841912393702
2026-01-06T10:38:10.484113,market_013,outcome_0,BUY,1.0,0.19340819454031608,0.00019340819454031607,0.00038681638908063214,-0.19398841912393702
2026-01-06T10:38:15.969750,market_005,yes,SELL,1.0,0.468880202461663,0.000468880202461663,0.000937760404923326,0.467473561854278
2026-01-06T10:38:15.969750,market_004,yes,BUY,1.0,0.3922099778715604,0.00039220997787156044,0.0007844199557431209,-0.3933866078051751
2026-01-06T10:38:18.114611,market_003,yes,BUY,1.0,0.3732937253698203,0.0003732937253698203,0.0007465874507396407,-0.37441360654592976
2026-01-06T10:38:26.870666,market_010,outcome_0,BUY,0.25,0.206780156581253,5.169503914531325e-05,0.0001033900782906265,-0.051850124262749195
2026-01-06T10:38:26.870666,market_010,outcome_1,BUY,0.25,0.206780156581253,5.169503914531325e-05,0.0001033900782906265,-0.051850124262749195
2026-01-06T10:38:26.870666,market_010,outcome_2,BUY,0.25,0.206780156581253,5.169503914531325e-05,0.0001033900782906265,-0.051850124262749195
2026-01-06T10:38:26.870666,market_010,outcome_3,BUY,0.25,0.206780156581253,5.169503914531325e-05,0.0001033900782906265,-0.051850124262749195
2026-01-06T10:38:34.641639,market_013,outcome_0,BUY,0.25,0.19340819454031608,4.835204863507902e-05,9.670409727015803e-05,-0.048497104780984256
2026-01-06T10:38:34.641639,market_013,outcome_1,BUY,0.25,0.19340819454031608,4.835204863507902e-05,9.670409727015803e-05,-0.048497104780984256
2026-01-06T10:38:34.641639,market_013,outcome_2,BUY,0.25,0.19340819454031608,4.835204863507902e-05,9.670409727015803e-05,-0.048497104780984256
2026-01-06T10:38:34.641639,market_013,outcome_3,BUY,0.25,0.19340819454031608,4.835204863507902e-05,9.670409727015803e-05,-0.048497104780984256
2026-01-06T10:37:43.599259,market_005,yes,BUY,1.0,0.468880202461663,0.000468880202461663,0.000937760404923326,-0.470286843069048
2026-01-06T10:37:43.599259,market_005,no,BUY,1.0,0.43655064108118574,0.00043655064108118576,0.0008731012821623715,-0.4378602930044293
2026-01-06T10:37:46.692862,market_004,yes,BUY,1.0,0.3922099778715604,0.00039220997787156044,0.0007844199557431209,-0.3933866078051751
2026-01-06T10:37:46.692862,market_004,no,BUY,1.0,0.49964754000630995,0.0004996475400063099,0.0009992950800126199,-0.5011464826263289
